observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	datasetId
observable_Cumulative_cases_Counties_with_highways		condition1	2462	56		sd_Cumulative_cases_Counties_with_highways	model1_data_Cumulative_cases_Counties_with_highways
observable_Cumulative_cases_Low_risk_counties		condition1	3	1		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	3	2		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	3	3		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	5	4		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	7	5		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	9	6		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	11	7		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	12	8		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	15	9		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	18	10		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	24	11		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	27	12		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	38	13		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	44	14		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	52	15		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	65	16		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	70	17		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	76	18		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	84	19		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	94	20		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	103	21		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	108	22.1		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	122	23		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	131	24		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	143	25		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	156	26		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	174	27		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	196	28		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	206	29		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	223	30		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	243	31		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	272	32		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	294	33		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	315	34		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	337	35		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	355	36		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	377	37		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	397	38		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	427	39		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	452	40		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	472	41		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	488	42		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	513	43		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	545	44		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	582	45		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	622	46		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	668	47		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	693	48		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	712	49		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	732	50		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	762	51		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	791	52		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	811	53		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	842	54		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	875	55		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Cumulative_cases_Low_risk_counties		condition1	897	56		sd_Cumulative_cases_Low_risk_counties	model1_data_Cumulative_cases_Low_risk_counties
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	0	1		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	1	2		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	2	3		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	2	4		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	3	5		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	3	6		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	3	7		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	3	8		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	3	9		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	3	10		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	3	11		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	5	12		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	7	13		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	9	14		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	11	15		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	19	16		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	23	17		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	31	18		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	33	19		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	41	20		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	46	21		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	58	22.1		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	64	23		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	68	24		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	75	25		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	87	26		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	97	27		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	110	28		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	125	29		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	139	30		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	152	31		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	166	32		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	179	33		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	197	34		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	207	35		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	221	36		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	239	37		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	263	38		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	278	39		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	300	40		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	319	41		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	336	42		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	352	43		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	383	44		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	400	45		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	423	46		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	444	47		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	449	48		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	462	49		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	473	50		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	487	51		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	508	52		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	534	53		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	545	54		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	559	55		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_neighbouring_counties_with_airports		condition1	567	56		sd_Deceased_Counties_neighbouring_counties_with_airports	model1_data_Deceased_Counties_neighbouring_counties_with_airports
observable_Deceased_Counties_with_airports		condition1	2	1		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	2	2		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	3	3		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	3	4		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	5	5		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	6	6		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	6	7		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	6	8		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	7	9		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	9	10		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	11	11		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	12	12		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	15	13		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	18	14		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	21	15		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	24	16		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	29	17		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	34	18		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	35	19		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	48	20		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	51	21		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	56	22.1		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	66	23		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	72	24		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	85	25		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	101	26		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	111	27		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	125	28		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	134	29		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	146	30		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	155	31		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	164	32		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	176	33		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	186	34		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	196	35		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	214	36		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	236	37		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	256	38		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	268	39		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	289	40		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	307	41		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	326	42		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	344	43		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	365	44		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	393	45		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	423	46		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	442	47		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	467	48		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	486	49		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	518	50		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	539	51		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	566	52		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	589	53		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	620	54		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	639	55		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_airports		condition1	659	56		sd_Deceased_Counties_with_airports	model1_data_Deceased_Counties_with_airports
observable_Deceased_Counties_with_highways		condition1	0	1		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	0	2		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	0	3		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	1	4		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	1	5		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	1	6		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	1	7		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	2	8		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	4	9		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	5	10		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	6	11		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	6	12		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	6	13		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	7	14		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	8	15		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	10	16		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	16	17		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	19	18		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	22	19		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	24	20		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	28	21		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	31	22.1		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
observable_Deceased_Counties_with_highways		condition1	38	23		sd_Deceased_Counties_with_highways	model1_data_Deceased_Counties_with_highways
